Rank,Company_Name,Headquarters,Sectors,Total_Dataset_Score,Policy_Governance_Score,Transparency_Score,History_Modifier,Record_Count,Years_Tracked,Positive_Effect_Ratio,Has_Modern_Slavery_Policy,Has_Director_Signoff,Has_Board_Oversight,Has_Detailed_Disclosure,Assessment_Date
6955,Birmingham South Central Clinical Commissioning Group,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6956,Birmingham and Solihull Mental Health NHS Foundation Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6957,Bisley Office Equipment Limited,GB,Machine & machine tools,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6958,Puma Energy,NL,"Oil, gas & coal",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6959,Punjab National Bank,IN,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6960,Punter Southall Group Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6961,Pure Staff Ltd.,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6962,Bio-Techne Corporation,US,Health Sector: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6963,Bio-Techne Ltd,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
6964,Biogen,US,Biotechnology,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6965,Biomar Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6966,Biomarin (U.K.) Ltd.,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6967,Biomed Central Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6968,Bioreliance Limited,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6969,Biotage AB,SE,Health Sector: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6970,Bircham Dyson Bell LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6971,Bird & Bird LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6972,"Birkbeck College, University of London",GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6973,Workspace 14 Limited,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6974,Purplebricks Group PLC,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6975,Pöyry Group,FI,Energy;Engineering;Manufacturing: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6976,Q-Park Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6977,"Q.E.P. Co., Inc.",US,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6978,QA Group,GB,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6979,QA Limited,GB,Services: General,30,25,5,1.2,2,1,1.0,True,True,False,False,2025-07-01
6980,QBE Corporate Limited,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6981,QBE Insurance,AU,Insurance,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6982,QBE Partner Services (Europe) LLP,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6983,QD Commercial Group Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6984,QPR Holdings Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6985,Prysmian Cables & Systems Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6986,Prysmian Metals Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6987,Prysmian Powerlink Services Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6988,Public Sector Audit Appointments Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6989,Pulse Associates Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6990,Qioptiq Limited,GB,Military/weapons/security equipment: General;Security companies,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6991,Qlik Technologies,US,Technology: Artificial Intelligence (AI);Technology: Software & web-based/digital services,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6992,Quadgas Holdco Limited,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
6993,Quadgas Midco Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6994,Quadra Concepts (UK) Limited,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6995,World Brands Duty Free Limited,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6996,World Vision UK,GB,Charity/Non-Profit,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
6997,World Wise Foods Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6998,"WorldVentures Marketing, LLC",US,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
6999,Worldwide Currencies Limited,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7000,Bidwells,GB,Property management,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7001,Bield Housing & Care,GB,Charity/Non-Profit,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7002,Qualasept Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7003,Qualified Schools Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7004,PureCircle Ltd,MY,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7005,Purple Foodservice Solutions Ltd,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7006,R & M Williams (Holdings) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7007,R & M Williams Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7008,R & R.C.Bond (Wholesale)Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7009,Qualsafe Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7010,Quanta Services,US,Energy,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7011,Quantum Clothing Group Ltd,GB,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7012,Quantum Pharma Group Ltd,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7013,"Queen Elizabeth Hospital, King’s Lynn, NHS Foundation Trust",GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7014,Queen Ethelburga's Collegiate,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7015,Queens Park Rangers Football & Athletic Club Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7016,Queensgate Bow Holdco S.a r.l.,LU,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7017,Quest Employment Limited,GB,Services: General,30,25,5,1.2,2,1,1.0,True,True,False,False,2025-07-01
7018,Quick International Couriers (UK) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7019,QVC UK,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7020,Qdem Pharmaceuticals Limited,GB,Pharmaceutical,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7021,Qdos Entertainment Limited,GB,Media & publishing: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7022,Quinn Emanuel Urquhart & Sullivan UK LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7023,Quintessential Brands UK Holdings Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7024,Quixant Plc,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7025,Biffa Municipal Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7026,Bilfinger Salamis UK Limited,GB,Energy,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7027,BillerudKorsnas Beetham AB,SE,Packaging,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7028,Billington Foodservice Limited,GB,Food & beverage,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7029,Bills Restaurants Ltd.,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7030,Binding Site Group Limited (The),GB,Health Sector: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7031,Binney & Smith (Europe) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7032,Bio Products Laboratory Limited,GB,Biotechnology,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7033,Bio-Rad Laboratories Inc.,US,Health Sector: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7034,Bio-Rad Laboratories Limited,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7035,Bestway Panacea Holdings Limited,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7036,Quorn Foods Ltd,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7037,Quotient Sciences Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7038,RFIB Group Limited,GB,Insurance,30,25,5,1.2,2,1,1.0,True,True,True,False,2025-07-01
7039,RFS (Ripon) Ltd.,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7040,RG Carter Construction Ltd,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7041,RH Smith & Sons (Wigmakers) Limited,GB,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7042,RICHARD HOCHFELD LIMITED,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7043,RIG Medical Recruit Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7044,R&A Championships Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7045,R&W Civil Engineering Ltd,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7046,R. Robinson & Co. (Motor Services) Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7047,R.J. O'Brien Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7048,R.N. Wooler & CO (Holdings) Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7049,RAK Petroleum plc,GB,"Oil, gas & coal",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7050,RBB Economics LLP,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7051,RBH Hotel Management Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7052,Quilter Cheviot Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7053,Quinn (London) Limited,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7054,RSK Group Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7055,RSS (Wessex) Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7056,RT Keedwell Holdings Limited,GB,Freight handling,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7057,RBH Hotels UK Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7058,RCMA Group Pte Ltd,SG,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7059,RCUK Shared Services Centre Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7060,RDI Reit plc,GB,Finance & banking;Real estate: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7061,Bet365 Group Limited,GB,Unknown,30,25,5,1.2,1,0,1.0,True,True,True,False,2025-07-01
7062,Betterbathrooms (UK) Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7063,Bevan Brittan LLP,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7064,Bewley Homes Plc,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7065,Bharti Airtel,IN,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7066,Bibendum Wine Limited,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7067,Bidfresh Limited,GB,Consumer products/retail: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7068,Bernard Matthews Holdings Limited,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7069,RFE International (Group) Ltd,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7070,Benniman Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7071,"Bentley Systems, Incorporated",US,Construction,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7072,Berens Group Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7073,RWE Markinch Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7074,RWE Supply & Trading Participations Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7075,Rabobank,NL,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7076,Racecourse Media Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7077,Radcliffe Chambers,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7078,Radian Group Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7079,RM Education Ltd,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7080,RM plc,GB,Technology: Other,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7081,RMB Automotive Ltd,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7082,RMS International Limited,GB,Paper & cardboard,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7083,ROCA Limited,GB,Building materials & equipment,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7084,ROHM Semiconductor GmbH,DE,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7085,RRG Group Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7086,Radius Holdco Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7087,Ragleth Limited,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7088,Railway Pension Investments Limited,GB,Finance & banking,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7089,Railway Pensions Management Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7090,Rainton Construction Limited,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7091,Rakon Limited,NZ,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7092,Ralph Lauren,US,Clothing & textile;Footwear;Perfume;Retail,30,25,5,1.0,2,1,0.5,True,True,False,False,2025-07-01
7093,RWC Asset Management LLP,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7094,BerryWorld Limited,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7095,Bertelsmann,DE,Media & publishing: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7096,Bertram Trading Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7097,Besana UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7098,Besso Ltd,GB,Insurance,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7099,Best At Travel PLC,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7100,Best Connection Group Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7101,Bennett Construction Ltd,IE,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7102,Bell Truck and Van,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7103,Bellis Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7104,Bells Motor Group Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7105,Belmond Ltd.,BM,Tourism,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7106,Rational Foreign Exchange Limited,GB,Finance & banking,30,25,5,1.2,1,0,1.0,True,True,True,False,2025-07-01
7107,Rational UK Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7108,Tremenheere Home Care Ltd,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7109,Trenitalia C2C Limited,GB,Technology: Other,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7110,Trenton (Hull) Limited,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7111,Trescal Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7112,Trevor Cope Seeds Limited,GB,Food & beverage,30,25,5,1.2,1,0,1.0,True,True,True,False,2025-07-01
7113,Tricon Energy UK Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7114,Trident Housing Association,GB,Real estate: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7115,Trillium Corporation,Unknown,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7116,Trimble Inc,US,"Technology: Electronics, Internet and telecom providers",30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7117,Trinity College Cambridge,GB,Charity/Non-Profit,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7118,Real,DE,Retail,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7119,Ramboll,DK,Engineering,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7120,Ramsay Health Care UK Operations Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7121,Ramsdens Financial Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7122,Ranbaxy (UK) Limited,GB,Health and social care,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7123,Randall Parker Food Group Limited,GB,Finance & banking,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7124,Randgold Resources Limited,GB,Metals & steel;Mining,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7125,Randstad,NL,Recruitment agencies,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7126,Bericap UK Limited,GB,Packaging,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7127,"Berkley Offshore Underwriting Managers UK, Limited",GB,Insurance,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7128,Berkmann Wine Cellars Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7129,Berkshire Hathaway International Insurance Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7130,Berkshire Healthcare NHS Foundation Trust,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7131,Berluti S.A.,FR,Clothing & textile,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7132,Bernard Matthews Foods Ltd,GB,Food & beverage,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7133,Bell Microsystems Limited,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7134,Raymond Brown Construction,GB,Construction,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7135,ReGen Waste Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7136,Rea Valley Tractors Limited,GB,Wholesale,30,25,5,1.2,1,0,1.0,True,True,True,False,2025-07-01
7137,Reach Contact Limited,GB,Media & publishing: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7138,Reach Holdings Ltd.,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7139,Reach2 Academy Trust,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7140,Reach4entertainment Enterprises PLC,GB,Unknown,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7141,Bemis,Unknown,Unknown,30,25,5,1.0,2,1,0.5,True,True,True,False,2025-07-01
7142,Ben Burgess & Co Limited,GB,Wholesale,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7143,Beds & Bars Group Limited,GB,Tourism,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7144,Beechcroft Group Limited,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7145,Beeswift Ltd.,GB,Clothing & textile;Manufacturing: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7146,Begbies Traynor Group plc,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7147,Belfast City Council,GB,Public Entities,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7148,Belfield Group Ltd,GB,Household products,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7149,Bell Group UK Limited,GB,Engineering,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7150,Realm Communications Limited,GB,Media & publishing: General,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7151,Realogy Holdings Corp,US,Transport: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7152,Rebellion Developments Ltd,GB,Technology: Other,30,25,5,1.2,1,0,1.0,True,True,False,False,2025-07-01
7153,Reconomy (UK) Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7154,Recruit by Nature Ltd,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7155,Recruitment Zone Limited,GB,Services: General,30,25,5,1.2,1,1,1.0,True,True,True,False,2025-07-01
7156,Wowcher Ltd,GB,Retail,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
7157,Wrap Film Systems Ltd,GB,Packaging,30,25,5,1.2,1,1,1.0,True,True,False,False,2025-07-01
